age_group_id,province_code,year,month,total_approval
6,ON,2015,6,100
6,MB,2015,6,5
6,AB,2015,6,15
6,BC,2015,6,25
6,NS,2016,6,5
6,QC,2016,6,20
6,ON,2016,6,145
6,MB,2016,6,5
6,AB,2016,6,35
6,BC,2016,6,45
6,QC,2017,6,50
6,ON,2017,6,300
6,MB,2017,6,10
6,SK,2017,6,10
6,AB,2017,6,75
6,BC,2017,6,85
6,QC,2018,6,35
6,ON,2018,6,175
6,MB,2018,6,10
6,AB,2018,6,50
6,BC,2018,6,50
6,QC,2019,6,30
6,ON,2019,6,185
6,MB,2019,6,15
6,SK,2019,6,5
6,AB,2019,6,50
6,BC,2019,6,65
6,QC,2020,6,10
6,ON,2020,6,60
6,MB,2020,6,5
6,AB,2020,6,10
6,BC,2020,6,15
6,QC,2021,6,15
6,ON,2021,6,95
6,MB,2021,6,5
6,AB,2021,6,15
6,BC,2021,6,20
6,QC,2022,6,55
6,ON,2022,6,295
6,MB,2022,6,15
6,SK,2022,6,10
6,AB,2022,6,85
6,BC,2022,6,90
6,QC,2015,7,15
6,ON,2015,7,110
6,MB,2015,7,5
6,AB,2015,7,15
6,BC,2015,7,20
6,QC,2016,7,25
6,ON,2016,7,115
6,SK,2016,7,5
6,AB,2016,7,20
6,BC,2016,7,30
6,QC,2017,7,50
6,ON,2017,7,210
6,AB,2017,7,40
6,BC,2017,7,45
6,QC,2018,7,25
6,ON,2018,7,145
6,MB,2018,7,5
6,SK,2018,7,5
6,AB,2018,7,35
6,BC,2018,7,30
6,QC,2019,7,45
6,ON,2019,7,185
6,MB,2019,7,5
6,AB,2019,7,35
6,BC,2019,7,30
6,QC,2020,7,10
6,ON,2020,7,60
6,MB,2020,7,5
6,AB,2020,7,20
6,BC,2020,7,20
6,QC,2021,7,25
6,ON,2021,7,75
6,AB,2021,7,25
6,BC,2021,7,15
6,QC,2022,7,45
6,ON,2022,7,215
6,MB,2022,7,15
6,SK,2022,7,5
6,AB,2022,7,80
6,BC,2022,7,65
6,QC,2015,8,20
6,ON,2015,8,85
6,SK,2015,8,5
6,AB,2015,8,10
6,BC,2015,8,30
6,QC,2016,8,25
6,ON,2016,8,110
6,AB,2016,8,20
6,BC,2016,8,40
6,QC,2017,8,35
6,ON,2017,8,140
6,AB,2017,8,30
6,BC,2017,8,35
6,QC,2018,8,25
6,ON,2018,8,115
6,MB,2018,8,5
6,AB,2018,8,35
6,BC,2018,8,25
6,QC,2019,8,25
6,ON,2019,8,90
6,MB,2019,8,5
6,AB,2019,8,30
6,BC,2019,8,35
6,QC,2020,8,10
6,ON,2020,8,60
6,SK,2020,8,5
6,AB,2020,8,20
6,BC,2020,8,20
6,QC,2021,8,25
6,ON,2021,8,55
6,AB,2021,8,15
6,BC,2021,8,25
6,NL,2015,9,25
6,PE,2015,9,20
6,NS,2015,9,75
6,NB,2015,9,90
6,ON,2015,9,100
6,MB,2015,9,45
6,SK,2015,9,1190
6,AB,2015,9,1900
6,BC,2015,9,350
6,YT,2015,9,310
6,NT,2015,9,960
6,NL,2016,9,1425
6,PE,2016,9,15
6,NS,2016,9,10
6,ON,2016,9,85
6,MB,2016,9,50
6,SK,2016,9,980
6,AB,2016,9,1680
6,BC,2016,9,340
6,YT,2016,9,300
6,NT,2016,9,600
6,NL,2017,9,795
6,PE,2017,9,5
6,ON,2017,9,115
6,MB,2017,9,65
6,SK,2017,9,910
6,AB,2017,9,1540
6,BC,2017,9,370
6,YT,2017,9,395
6,NT,2017,9,565
6,NL,2018,9,1020
6,PE,2018,9,10
6,ON,2018,9,165
6,MB,2018,9,100
6,SK,2018,9,1285
6,AB,2018,9,2085
6,BC,2018,9,405
6,YT,2018,9,450
6,NT,2018,9,720
6,NL,2019,9,1355
6,PE,2019,9,5
6,ON,2019,9,205
6,MB,2019,9,130
6,SK,2019,9,955
6,AB,2019,9,2655
6,BC,2019,9,485
6,YT,2019,9,610
6,NT,2019,9,835
6,NL,2020,9,2070
6,PE,2020,9,15
6,NS,2020,9,10
6,ON,2020,9,70
6,MB,2020,9,45
6,SK,2020,9,600
6,AB,2020,9,945
6,BC,2020,9,160
6,YT,2020,9,120
6,NT,2020,9,290
6,NL,2021,9,800
6,PE,2021,9,5
6,NS,2021,9,5
6,ON,2021,9,130
6,MB,2021,9,240
6,SK,2021,9,1665
6,AB,2021,9,2755
6,BC,2021,9,210
6,YT,2021,9,175
6,NT,2021,9,700
6,NL,2022,9,2695
6,PE,2022,9,10
6,NS,2022,9,5
6,NB,2022,9,5
6,NL,2015,10,15
6,PE,2015,10,10
6,NS,2015,10,100
6,NB,2015,10,65
6,ON,2015,10,75
6,MB,2015,10,30
6,SK,2015,10,1080
6,AB,2015,10,1490
6,BC,2015,10,380
6,YT,2015,10,245
6,NT,2015,10,905
6,NL,2016,10,1135
6,PE,2016,10,5
6,NS,2016,10,15
6,ON,2016,10,70
6,MB,2016,10,45
6,SK,2016,10,790
6,AB,2016,10,1530
6,BC,2016,10,260
6,YT,2016,10,220
6,NT,2016,10,565
6,NL,2017,10,725
6,NS,2017,10,5
6,ON,2017,10,70
6,MB,2017,10,55
6,SK,2017,10,800
6,AB,2017,10,1570
6,BC,2017,10,230
6,YT,2017,10,305
6,NT,2017,10,435
6,NL,2018,10,1060
6,PE,2018,10,5
6,ON,2018,10,135
6,MB,2018,10,80
6,SK,2018,10,1155
6,AB,2018,10,1815
6,BC,2018,10,320
6,YT,2018,10,315
6,NT,2018,10,615
6,NL,2019,10,1230
6,PE,2019,10,15
6,ON,2019,10,185
6,MB,2019,10,145
6,SK,2019,10,810
6,AB,2019,10,2365
6,BC,2019,10,450
6,YT,2019,10,440
6,NT,2019,10,735
6,NL,2020,10,1720
6,PE,2020,10,5
6,NB,2020,10,5
6,ON,2020,10,35
6,MB,2020,10,45
6,SK,2020,10,660
6,AB,2020,10,1010
6,BC,2020,10,125
6,YT,2020,10,120
6,NT,2020,10,290
6,NL,2021,10,775
6,ON,2021,10,150
6,MB,2021,10,285
6,SK,2021,10,1540
6,AB,2021,10,2860
6,BC,2021,10,325
6,YT,2021,10,215
6,NT,2021,10,830
6,NL,2022,10,2730
6,PE,2022,10,20
6,NS,2022,10,15
6,NL,2015,11,20
6,PE,2015,11,30
6,NS,2015,11,105
6,NB,2015,11,10
6,QC,2015,11,65
6,ON,2015,11,50
6,MB,2015,11,340
6,SK,2015,11,2855
6,AB,2015,11,310
6,BC,2015,11,300
6,YT,2015,11,1775
6,NT,2015,11,795
6,NB,2016,11,35
6,QC,2016,11,75
6,ON,2016,11,60
6,MB,2016,11,230
6,SK,2016,11,1825
6,AB,2016,11,260
6,BC,2016,11,365
6,YT,2016,11,890
6,NT,2016,11,620
6,NU,2016,11,10
6,NB,2017,11,60
6,QC,2017,11,90
6,ON,2017,11,80
6,MB,2017,11,300
6,SK,2017,11,3420
6,AB,2017,11,245
6,BC,2017,11,305
6,YT,2017,11,915
6,NT,2017,11,1045
6,NU,2017,11,10
6,NB,2018,11,30
6,QC,2018,11,140
6,ON,2018,11,135
6,MB,2018,11,405
6,SK,2018,11,3580
6,AB,2018,11,360
6,BC,2018,11,270
6,YT,2018,11,1100
6,NT,2018,11,1020
6,NU,2018,11,5
6,NB,2019,11,55
6,QC,2019,11,155
6,ON,2019,11,180
6,MB,2019,11,305
6,SK,2019,11,4055
6,AB,2019,11,450
6,BC,2019,11,465
6,YT,2019,11,1120
6,NT,2019,11,1205
6,NU,2019,11,10
6,NB,2020,11,80
6,QC,2020,11,90
6,ON,2020,11,90
6,MB,2020,11,240
6,SK,2020,11,2075
6,AB,2020,11,295
6,BC,2020,11,175
6,YT,2020,11,635
6,NT,2020,11,1045
6,NB,2021,11,145
6,QC,2021,11,745
6,ON,2021,11,245
6,MB,2021,11,435
6,SK,2021,11,7000
6,AB,2021,11,900
6,BC,2021,11,400
6,YT,2021,11,1535
6,NT,2021,11,3780
6,NU,2021,11,45
6,NB,2022,12,40
6,QC,2022,12,30
6,ON,2022,12,15
6,MB,2022,12,10
6,SK,2022,12,15
6,AB,2022,12,20
6,YT,2022,12,220
6,NT,2022,12,1040
6,NU,2022,12,370
6,NB,2015,12,25
6,QC,2015,12,85
6,ON,2015,12,95
6,MB,2015,12,285
6,SK,2015,12,2465
6,AB,2015,12,280
6,BC,2015,12,340
6,YT,2015,12,1075
6,NT,2015,12,740
6,NU,2015,12,5
6,NB,2016,12,50
6,QC,2016,12,110
6,ON,2016,12,110
6,MB,2016,12,250
6,SK,2016,12,4705
6,AB,2016,12,225
6,BC,2016,12,325
6,YT,2016,12,1130
6,NT,2016,12,1225
6,NB,2017,12,40
6,QC,2017,12,115
6,ON,2017,12,110
6,MB,2017,12,355
6,SK,2017,12,3360
6,AB,2017,12,320
6,BC,2017,12,300
6,YT,2017,12,895
6,NT,2017,12,1235
6,NU,2017,12,10
6,NB,2018,12,55
6,QC,2018,12,125
6,ON,2018,12,130
6,MB,2018,12,305
6,SK,2018,12,3265
6,AB,2018,12,330
6,BC,2018,12,310
6,YT,2018,12,850
6,NT,2018,12,1150
6,NU,2018,12,10
6,NB,2019,12,15
6,QC,2019,12,60
6,ON,2019,12,60
6,MB,2019,12,195
6,SK,2019,12,1345
6,AB,2019,12,170
6,BC,2019,12,120
6,YT,2019,12,470
6,NT,2019,12,710
6,NB,2020,12,155
6,QC,2020,12,615
6,ON,2020,12,230
6,MB,2020,12,565
6,SK,2020,12,6565
6,AB,2020,12,820
6,BC,2020,12,455
6,YT,2020,12,1515
6,NT,2020,12,2795
6,NU,2020,12,25
NULL,QC,2015,9,25
NULL,ON,2015,9,80
NULL,AB,2015,9,2850
NULL,QC,2016,9,55
NULL,ON,2016,9,70
NULL,AB,2016,9,2335
NULL,QC,2017,9,45
NULL,ON,2017,9,95
NULL,AB,2017,9,3180
NULL,QC,2018,9,65
NULL,ON,2018,9,140
NULL,AB,2018,9,3605
NULL,QC,2019,9,50
NULL,ON,2019,9,185
NULL,AB,2019,9,5265
NULL,QC,2020,9,15
NULL,ON,2020,9,50
NULL,AB,2020,9,1940
NULL,QC,2021,9,30
NULL,ON,2021,9,615
NULL,AB,2021,9,10610
NULL,QC,2015,10,30
NULL,ON,2015,10,70
NULL,AB,2015,10,2560
NULL,QC,2016,10,20
NULL,ON,2016,10,60
NULL,AB,2016,10,2105
NULL,QC,2017,10,45
NULL,ON,2017,10,100
NULL,AB,2017,10,3455
NULL,QC,2018,10,45
NULL,ON,2018,10,165
NULL,AB,2018,10,3720
NULL,QC,2019,10,35
NULL,ON,2019,10,210
NULL,AB,2019,10,4475
NULL,QC,2020,10,15
NULL,ON,2020,10,70
NULL,AB,2020,10,2270
NULL,QC,2021,10,45
NULL,ON,2021,10,590
NULL,AB,2021,10,10530
NULL,QC,2015,11,115
NULL,ON,2015,11,30
NULL,AB,2015,11,390
NULL,QC,2016,11,160
NULL,ON,2016,11,15
NULL,AB,2016,11,310
NULL,QC,2017,11,120
NULL,ON,2017,11,15
NULL,AB,2017,11,265
NULL,QC,2018,11,145
NULL,ON,2018,11,25
NULL,AB,2018,11,360
NULL,QC,2019,11,185
NULL,ON,2019,11,25
NULL,AB,2019,11,445
NULL,QC,2020,11,115
NULL,ON,2020,11,15
NULL,AB,2020,11,245
NULL,QC,2021,11,445
NULL,ON,2021,11,45
NULL,AB,2021,11,550
NULL,QC,2022,12,35
NULL,ON,2022,12,30
NULL,AB,2022,12,10
NULL,QC,2015,12,105
NULL,ON,2015,12,20
NULL,AB,2015,12,305
NULL,QC,2016,12,140
NULL,ON,2016,12,15
NULL,AB,2016,12,235
NULL,QC,2017,12,120
NULL,ON,2017,12,25
NULL,AB,2017,12,355
NULL,QC,2018,12,160
NULL,ON,2018,12,40
NULL,AB,2018,12,380
NULL,QC,2019,12,85
NULL,ON,2019,12,5
NULL,AB,2019,12,160
NULL,QC,2020,12,385
NULL,ON,2020,12,50
NULL,AB,2020,12,630
